GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34
8600000US04776,04776,ZCTA5 04776,396,47,85,29,311,46,48.7,7.6,30.6,13.1,53.7,8.7,22.2,6.8,41.2,16.1,17.0,5.9,14.9,5.4,47.1,17.8,6.1,3.3,29.5,7.9,50.6,16.1,23.8,7.6,100.0,5.5,100.0,23.0,100.0,7.0,99.5,1.0,97.6,4.7,100.0,7.0,0.5,1.0,2.4,4.7,0.0,7.0,0.0,5.5,0.0,23.0,0.0,7.0,0.0,5.5,0.0,23.0,0.0,7.0,0.0,5.5,0.0,23.0,0.0,7.0,0.0,5.5,0.0,23.0,0.0,7.0,0.0,5.5,0.0,23.0,0.0,7.0,0.0,5.5,0.0,23.0,0.0,7.0,99.5,1.0,97.6,4.7,100.0,7.0,34677,3485,23438,8866,38542,7251,276,35,62,26,214,29,21.4,7.3,33.9,21.6,17.8,6.4,33.0,8.0,45.2,20.0,29.4,7.8,45.7,8.7,21.0,14.4,52.8,9.0,1.5,(X),(X),(X),(X),(X)
8600000US04777,04777,ZCTA5 04777,167,31,55,23,112,26,44.9,10.2,29.1,20.8,52.7,12.9,29.3,10.3,47.3,19.1,20.5,9.3,32.9,10.0,56.4,22.4,21.4,9.4,44.3,10.0,56.4,21.3,38.4,11.9,98.2,2.2,94.5,7.2,100.0,18.1,92.8,5.2,85.5,14.0,96.4,3.4,0.0,12.6,0.0,32.2,0.0,18.1,4.2,4.7,9.1,12.6,1.8,2.9,1.2,1.7,0.0,32.2,1.8,2.5,0.0,12.6,0.0,32.2,0.0,18.1,0.0,12.6,0.0,32.2,0.0,18.1,1.8,2.2,5.5,7.2,0.0,18.1,0.0,12.6,0.0,32.2,0.0,18.1,92.8,5.2,85.5,14.0,96.4,3.4,32788,5363,16719,14311,38333,7908,116,27,38,20,78,19,19.8,10.4,28.9,21.4,15.4,10.4,38.8,13.9,34.2,24.0,41.0,14.2,41.4,12.7,36.8,26.2,43.6,14.0,1.8,(X),(X),(X),(X),(X)
8600000US04779,04779,ZCTA5 04779,135,44,15,10,120,43,70.4,14.3,73.3,31.8,70.0,15.6,11.1,8.1,26.7,31.8,9.2,8.2,5.2,6.0,20.0,25.0,3.3,6.0,44.4,16.7,0.0,63.7,50.0,18.3,100.0,15.3,100.0,63.7,100.0,17.0,100.0,15.3,100.0,63.7,100.0,17.0,0.0,15.3,0.0,63.7,0.0,17.0,0.0,15.3,0.0,63.7,0.0,17.0,0.0,15.3,0.0,63.7,0.0,17.0,0.0,15.3,0.0,63.7,0.0,17.0,0.0,15.3,0.0,63.7,0.0,17.0,0.0,15.3,0.0,63.7,0.0,17.0,0.0,15.3,0.0,63.7,0.0,17.0,100.0,15.3,100.0,63.7,100.0,17.0,60938,36956,28438,18761,63194,24633,104,38,9,8,95,38,45.2,18.5,0.0,82.3,49.5,19.8,28.8,18.4,100.0,82.2,22.1,19.6,26.0,12.5,0.0,82.3,28.4,13.8,2.2,(X),(X),(X),(X),(X)
8600000US04780,04780,ZCTA5 04780,283,43,69,24,214,39,39.6,8.3,23.2,18.5,44.9,9.4,25.8,7.2,34.8,18.5,22.9,7.5,15.5,8.3,50.7,20.3,4.2,4.6,32.5,7.4,49.3,17.5,27.1,8.0,99.3,1.0,100.0,27.2,99.1,1.3,94.7,5.0,89.9,15.4,96.3,4.3,0.0,7.6,0.0,27.2,0.0,10.0,4.6,5.3,10.1,15.4,2.8,4.3,0.0,7.6,0.0,27.2,0.0,10.0,0.0,7.6,0.0,27.2,0.0,10.0,0.0,7.6,0.0,27.2,0.0,10.0,0.7,1.0,0.0,27.2,0.9,1.3,2.1,3.3,0.0,27.2,2.8,4.3,94.7,5.0,89.9,15.4,96.3,4.3,48482,5599,16250,8261,59167,12246,195,32,27,14,168,32,16.9,7.2,51.9,27.6,11.3,6.5,14.9,8.4,33.3,29.9,11.9,7.8,68.2,8.8,14.8,18.1,76.8,8.1,1.4,(X),(X),(X),(X),(X)
8600000US04781,04781,ZCTA5 04781,231,32,43,19,188,29,49.4,9.2,46.5,21.3,50.0,9.9,15.6,5.8,11.6,12.9,16.5,6.3,18.6,7.6,55.8,20.8,10.1,6.5,27.7,7.9,51.2,22.0,22.3,8.0,99.1,1.2,95.3,6.3,100.0,11.3,95.7,4.1,95.3,6.3,95.7,4.4,0.0,9.3,0.0,37.6,0.0,11.3,3.5,3.5,0.0,37.6,4.3,4.4,0.0,9.3,0.0,37.6,0.0,11.3,0.0,9.3,0.0,37.6,0.0,11.3,0.0,9.3,0.0,37.6,0.0,11.3,0.9,1.2,4.7,6.3,0.0,11.3,0.0,9.3,0.0,37.6,0.0,11.3,95.7,4.1,95.3,6.3,95.7,4.4,42292,8837,11691,1912,54167,11328,153,23,17,12,136,22,17.0,7.4,0.0,59.8,19.1,8.1,36.6,9.7,82.4,23.4,30.9,10.2,46.4,10.2,17.6,23.4,50.0,10.7,0.0,(X),(X),(X),(X),(X)
8600000US04783,04783,ZCTA5 04783,179,32,13,8,166,31,59.2,10.6,15.4,34.0,62.7,11.0,14.0,6.7,46.2,45.3,11.4,6.3,10.6,5.9,38.5,34.4,8.4,5.8,21.8,7.8,23.1,29.7,21.7,8.1,97.8,3.5,100.0,68.4,97.6,3.7,97.8,3.5,100.0,68.4,97.6,3.7,0.0,11.8,0.0,68.4,0.0,12.7,0.0,11.8,0.0,68.4,0.0,12.7,0.0,11.8,0.0,68.4,0.0,12.7,0.0,11.8,0.0,68.4,0.0,12.7,0.0,11.8,0.0,68.4,0.0,12.7,2.2,3.5,0.0,68.4,2.4,3.7,0.0,11.8,0.0,68.4,0.0,12.7,97.8,3.5,100.0,68.4,97.6,3.7,40446,9750,22813,21549,41429,7758,126,26,9,8,117,25,31.0,11.1,22.2,37.9,31.6,12.2,27.0,12.7,44.4,52.3,25.6,13.9,42.1,10.6,33.3,36.5,42.7,11.4,0.0,(X),(X),(X),(X),(X)
8600000US04785,04785,ZCTA5 04785,1197,79,393,77,804,87,44.5,4.9,45.0,10.9,44.3,6.2,27.2,4.8,28.5,11.7,26.6,6.2,23.0,5.2,45.5,11.2,11.9,5.6,44.1,4.8,60.8,10.9,35.9,6.5,99.2,0.8,100.0,5.6,98.9,1.2,99.2,0.8,100.0,5.6,98.9,1.2,0.0,1.9,0.0,5.6,0.0,2.8,0.0,1.9,0.0,5.6,0.0,2.8,0.0,1.9,0.0,5.6,0.0,2.8,0.0,1.9,0.0,5.6,0.0,2.8,0.0,1.9,0.0,5.6,0.0,2.8,0.8,0.8,0.0,5.6,1.1,1.2,0.5,0.8,0.0,5.6,0.7,1.2,99.2,0.9,100.0,5.6,98.8,1.3,28042,5905,15352,2739,42059,5907,714,75,205,67,509,65,24.8,6.4,40.5,16.6,18.5,6.4,40.2,8.2,56.6,16.7,33.6,9.2,35.0,8.1,2.9,3.8,47.9,10.2,1.8,(X),(X),(X),(X),(X)
8600000US04786,04786,ZCTA5 04786,790,60,170,43,620,60,40.4,6.3,40.0,13.5,40.5,7.9,29.9,5.8,31.2,12.5,29.5,7.3,13.3,4.2,41.2,13.8,5.6,2.7,40.0,5.8,62.9,11.1,33.7,6.8,98.6,1.5,95.9,6.1,99.4,0.8,97.8,1.8,95.9,6.1,98.4,1.5,0.0,2.8,0.0,12.4,0.0,3.6,0.8,1.1,0.0,12.4,1.0,1.4,0.0,2.8,0.0,12.4,0.0,3.6,0.0,2.8,0.0,12.4,0.0,3.6,0.0,2.8,0.0,12.4,0.0,3.6,1.4,1.5,4.1,6.1,0.6,0.8,0.8,1.2,3.5,5.8,0.0,3.6,97.1,2.4,92.4,8.4,98.4,1.5,43553,8774,17500,6237,50500,4753,510,54,71,27,439,53,16.7,4.9,21.1,15.7,15.9,5.3,21.6,6.3,47.9,21.7,17.3,5.8,61.8,7.5,31.0,20.0,66.7,7.4,0.4,(X),(X),(X),(X),(X)
8600000US04787,04787,ZCTA5 04787,226,38,39,21,187,38,42.9,10.3,30.8,23.9,45.5,11.4,19.0,8.7,38.5,24.7,15.0,8.5,18.1,8.4,79.5,21.6,5.3,7.1,43.8,11.0,64.1,21.2,39.6,11.9,98.7,2.0,100.0,39.5,98.4,2.5,98.7,2.0,100.0,39.5,98.4,2.5,0.0,9.5,0.0,39.5,0.0,11.3,0.0,9.5,0.0,39.5,0.0,11.3,0.0,9.5,0.0,39.5,0.0,11.3,0.0,9.5,0.0,39.5,0.0,11.3,0.0,9.5,0.0,39.5,0.0,11.3,1.3,2.0,0.0,39.5,1.6,2.5,0.9,1.2,0.0,39.5,1.1,1.4,97.8,2.5,100.0,39.5,97.3,3.0,38636,6310,22734,11577,46125,8358,178,38,23,16,155,38,11.8,7.6,8.7,13.6,12.3,8.8,38.8,12.5,65.2,30.3,34.8,12.7,49.4,12.8,26.1,29.1,52.9,13.2,0.0,(X),(X),(X),(X),(X)
8600000US04841,04841,ZCTA5 04841,3446,177,832,161,2614,212,42.4,4.6,32.9,11.1,45.4,5.3,19.9,3.9,35.9,9.9,14.8,4.9,14.6,4.3,41.3,12.7,6.1,2.7,34.2,5.3,65.5,10.1,24.2,5.6,98.7,1.0,98.1,2.7,98.9,1.0,96.8,1.9,90.3,7.2,98.9,1.0,1.3,1.6,5.5,6.2,0.0,0.9,0.0,0.6,0.0,2.7,0.0,0.9,0.6,0.6,2.3,2.8,0.0,0.9,0.0,0.6,0.0,2.7,0.0,0.9,0.0,0.6,0.0,2.7,0.0,0.9,1.3,1.0,1.9,2.7,1.1,1.0,0.8,0.8,1.9,2.7,0.4,0.6,96.8,1.9,90.3,7.2,98.9,1.0,41095,5441,18554,5667,46993,4747,1723,154,432,110,1291,150,12.6,4.2,10.9,9.6,13.2,5.2,34.1,7.8,44.4,16.2,30.7,8.6,53.3,8.4,44.7,15.2,56.2,9.0,0.9,(X),(X),(X),(X),(X)
8600000US04843,04843,ZCTA5 04843,2430,161,164,65,2266,172,57.3,5.9,25.6,19.6,59.6,6.1,16.1,4.2,62.2,21.6,12.8,3.7,6.3,4.0,27.4,19.2,4.7,4.0,21.6,5.4,48.2,26.0,19.7,5.6,100.0,0.9,100.0,12.8,100.0,1.0,100.0,0.9,100.0,12.8,100.0,1.0,0.0,0.9,0.0,12.8,0.0,1.0,0.0,0.9,0.0,12.8,0.0,1.0,0.0,0.9,0.0,12.8,0.0,1.0,0.0,0.9,0.0,12.8,0.0,1.0,0.0,0.9,0.0,12.8,0.0,1.0,0.0,0.9,0.0,12.8,0.0,1.0,0.0,0.9,0.0,12.8,0.0,1.0,100.0,0.9,100.0,12.8,100.0,1.0,53051,7978,20278,12656,55357,8163,1381,140,113,48,1268,136,21.5,7.2,49.6,28.5,19.0,6.8,34.0,9.8,41.6,28.2,33.3,10.4,44.5,9.1,8.8,15.9,47.7,9.7,0.0,(X),(X),(X),(X),(X)
8600000US04847,04847,ZCTA5 04847,634,73,62,32,572,74,37.7,6.0,14.5,11.0,40.2,6.2,27.4,5.0,40.3,21.1,26.0,5.4,9.8,4.4,22.6,19.9,8.4,4.2,25.6,6.3,40.3,24.0,24.0,6.3,100.0,3.5,100.0,29.6,100.0,3.9,100.0,3.5,100.0,29.6,100.0,3.9,0.0,3.5,0.0,29.6,0.0,3.9,0.0,3.5,0.0,29.6,0.0,3.9,0.0,3.5,0.0,29.6,0.0,3.9,0.0,3.5,0.0,29.6,0.0,3.9,0.0,3.5,0.0,29.6,0.0,3.9,0.0,3.5,0.0,29.6,0.0,3.9,0.0,3.5,0.0,29.6,0.0,3.9,100.0,3.5,100.0,29.6,100.0,3.9,56184,7343,31875,28388,59000,7293,453,59,34,18,419,58,14.1,4.5,41.2,28.4,11.9,4.1,32.2,7.4,32.4,24.5,32.2,7.9,53.6,8.2,26.5,23.4,55.8,7.9,2.2,(X),(X),(X),(X),(X)
8600000US04848,04848,ZCTA5 04848,335,46,21,15,314,46,63.3,7.4,19.0,21.1,66.2,7.8,14.0,6.6,61.9,29.6,10.8,5.6,12.8,5.7,33.3,26.2,11.5,6.1,18.5,5.2,9.5,16.0,19.1,5.4,98.5,1.7,100.0,53.8,98.4,1.9,98.5,1.7,100.0,53.8,98.4,1.9,0.0,6.5,0.0,53.8,0.0,6.9,0.0,6.5,0.0,53.8,0.0,6.9,0.0,6.5,0.0,53.8,0.0,6.9,0.0,6.5,0.0,53.8,0.0,6.9,0.0,6.5,0.0,53.8,0.0,6.9,1.5,1.7,0.0,53.8,1.6,1.9,0.6,1.1,0.0,53.8,0.6,1.2,97.9,2.0,100.0,53.8,97.8,2.2,53250,12207,31875,9643,55962,7556,192,37,13,14,179,36,20.3,8.6,0.0,68.4,21.8,8.9,28.1,9.5,23.1,34.3,28.5,10.2,51.6,9.7,76.9,34.3,49.7,10.2,0.9,(X),(X),(X),(X),(X)
8600000US04849,04849,ZCTA5 04849,1677,101,237,61,1440,103,47.3,3.9,38.8,14.1,48.7,4.2,23.4,3.0,45.6,13.6,19.8,3.4,10.7,2.8,29.5,14.0,7.6,2.4,23.4,3.7,38.0,13.3,21.0,3.7,98.0,1.4,100.0,9.1,97.7,1.6,97.5,1.5,100.0,9.1,97.1,1.8,0.0,1.3,0.0,9.1,0.0,1.5,0.1,0.2,0.0,9.1,0.1,0.2,0.0,1.3,0.0,9.1,0.0,1.5,0.0,1.3,0.0,9.1,0.0,1.5,0.4,0.6,0.0,9.1,0.5,0.7,2.0,1.4,0.0,9.1,2.3,1.6,0.2,0.4,0.0,9.1,0.3,0.4,97.3,1.6,100.0,9.1,96.8,1.8,46920,7085,38646,20451,53500,8811,1102,96,129,45,973,106,17.9,3.8,10.9,9.2,18.8,4.2,30.9,5.7,41.9,19.7,29.5,5.3,51.2,6.1,47.3,19.6,51.7,6.0,0.3,(X),(X),(X),(X),(X)
8600000US04851,04851,ZCTA5 04851,19,13,0,10,19,13,36.8,26.5,-,**,36.8,26.5,21.1,27.7,-,**,21.1,27.7,26.3,29.7,-,**,26.3,29.7,36.8,32.2,-,**,36.8,32.2,100.0,56.6,-,**,100.0,56.6,100.0,56.6,-,**,100.0,56.6,0.0,56.6,-,**,0.0,56.6,0.0,56.6,-,**,0.0,56.6,0.0,56.6,-,**,0.0,56.6,0.0,56.6,-,**,0.0,56.6,0.0,56.6,-,**,0.0,56.6,0.0,56.6,-,**,0.0,56.6,0.0,56.6,-,**,0.0,56.6,100.0,56.6,-,**,100.0,56.6,50417,50474,-,**,50417,50474,9,9,0,10,9,9,11.1,26.5,-,**,11.1,26.5,55.6,43.9,-,**,55.6,43.9,33.3,32.1,-,**,33.3,32.1,0.0,(X),(X),(X),(X),(X)
8600000US04852,04852,ZCTA5 04852,23,16,0,10,23,16,43.5,39.9,-,**,43.5,39.9,26.1,35.9,-,**,26.1,35.9,60.9,36.3,-,**,60.9,36.3,0.0,51.5,-,**,0.0,51.5,100.0,51.5,-,**,100.0,51.5,100.0,51.5,-,**,100.0,51.5,0.0,51.5,-,**,0.0,51.5,0.0,51.5,-,**,0.0,51.5,0.0,51.5,-,**,0.0,51.5,0.0,51.5,-,**,0.0,51.5,0.0,51.5,-,**,0.0,51.5,0.0,51.5,-,**,0.0,51.5,0.0,51.5,-,**,0.0,51.5,100.0,51.5,-,**,100.0,51.5,6250,40824,-,**,6250,40825,8,10,0,10,8,10,0.0,87.2,-,**,0.0,87.2,0.0,87.2,-,**,0.0,87.2,100.0,87.2,-,**,100.0,87.2,0.0,(X),(X),(X),(X),(X)
8600000US04853,04853,ZCTA5 04853,191,34,0,10,191,34,50.3,10.5,-,**,50.3,10.5,18.8,5.7,-,**,18.8,5.7,1.0,2.0,-,**,1.0,2.0,19.9,8.3,-,**,19.9,8.3,99.0,1.4,-,**,99.0,1.4,99.0,1.4,-,**,99.0,1.4,0.0,11.1,-,**,0.0,11.1,0.0,11.1,-,**,0.0,11.1,0.0,11.1,-,**,0.0,11.1,0.0,11.1,-,**,0.0,11.1,0.0,11.1,-,**,0.0,11.1,1.0,1.4,-,**,1.0,1.4,1.6,2.4,-,**,1.6,2.4,97.4,2.6,-,**,97.4,2.6,61250,13458,-,**,61250,13458,129,27,0,10,129,27,18.6,9.7,-,**,18.6,9.7,33.3,12.3,-,**,33.3,12.3,48.1,10.2,-,**,48.1,10.2,0.0,(X),(X),(X),(X),(X)
8600000US04854,04854,ZCTA5 04854,705,68,68,29,637,68,50.4,5.9,16.2,14.9,54.0,6.1,22.8,5.0,50.0,21.8,19.9,5.2,8.7,3.2,39.7,20.8,5.3,2.2,22.1,5.1,29.4,17.6,21.4,5.3,98.9,1.8,100.0,27.5,98.7,2.0,96.6,3.4,85.3,19.6,97.8,2.5,1.4,2.1,14.7,19.6,0.0,3.5,0.0,3.1,0.0,27.5,0.0,3.5,0.9,1.5,0.0,27.5,0.9,1.7,0.0,3.1,0.0,27.5,0.0,3.5,0.0,3.1,0.0,27.5,0.0,3.5,1.1,1.8,0.0,27.5,1.3,2.0,0.0,3.1,0.0,27.5,0.0,3.5,96.6,3.4,85.3,19.6,97.8,2.5,53750,10974,29167,21365,56420,10510,492,67,54,25,438,66,21.1,6.3,0.0,32.7,23.7,7.2,28.9,7.1,40.7,23.9,27.4,7.6,50.0,7.2,59.3,23.9,48.9,7.7,0.4,(X),(X),(X),(X),(X)
8600000US04855,04855,ZCTA5 04855,159,72,0,10,159,72,76.7,21.0,-,**,76.7,21.0,13.8,21.3,-,**,13.8,21.3,15.1,17.8,-,**,15.1,17.8,67.9,24.3,-,**,67.9,24.3,100.0,13.2,-,**,100.0,13.2,100.0,13.2,-,**,100.0,13.2,0.0,13.2,-,**,0.0,13.2,0.0,13.2,-,**,0.0,13.2,0.0,13.2,-,**,0.0,13.2,0.0,13.2,-,**,0.0,13.2,0.0,13.2,-,**,0.0,13.2,0.0,13.2,-,**,0.0,13.2,0.0,13.2,-,**,0.0,13.2,100.0,13.2,-,**,100.0,13.2,51354,42889,-,**,51354,42889,86,51,0,10,86,51,24.4,33.7,-,**,24.4,33.7,18.6,18.0,-,**,18.6,18.0,57.0,33.3,-,**,57.0,33.3,0.0,(X),(X),(X),(X),(X)
8600000US04856,04856,ZCTA5 04856,1358,103,99,43,1259,109,49.7,6.2,16.2,15.8,52.3,6.6,28.9,5.4,54.5,28.6,26.9,5.8,7.6,4.0,52.5,26.6,4.1,3.1,19.4,6.0,58.6,31.1,16.3,5.9,98.7,1.3,100.0,20.2,98.6,1.4,98.2,1.6,100.0,20.2,98.1,1.7,0.5,0.9,0.0,20.2,0.6,1.0,0.0,1.6,0.0,20.2,0.0,1.8,0.0,1.6,0.0,20.2,0.0,1.8,0.0,1.6,0.0,20.2,0.0,1.8,0.0,1.6,0.0,20.2,0.0,1.8,1.3,1.3,0.0,20.2,1.4,1.4,2.3,2.0,0.0,20.2,2.5,2.2,96.2,2.3,100.0,20.2,95.9,2.5,62115,15784,29145,19052,72854,15932,948,90,99,43,849,101,16.4,7.2,32.3,26.9,14.5,6.9,34.9,9.5,47.5,29.7,33.5,9.5,48.7,8.8,20.2,22.6,52.1,9.1,0.0,(X),(X),(X),(X),(X)
8600000US04858,04858,ZCTA5 04858,604,57,81,28,523,59,43.0,7.2,38.3,17.3,43.8,7.9,26.8,6.8,48.1,19.3,23.5,6.8,10.9,5.3,27.2,17.7,8.4,5.0,34.3,6.0,54.3,20.1,31.2,6.0,98.7,2.1,100.0,23.9,98.5,2.4,97.7,2.8,92.6,12.1,98.5,2.4,0.0,3.7,0.0,23.9,0.0,4.2,1.0,1.7,7.4,12.1,0.0,4.2,0.0,3.7,0.0,23.9,0.0,4.2,0.0,3.7,0.0,23.9,0.0,4.2,0.0,3.7,0.0,23.9,0.0,4.2,1.3,2.1,0.0,23.9,1.5,2.4,0.0,3.7,0.0,23.9,0.0,4.2,97.7,2.8,92.6,12.1,98.5,2.4,49423,9538,23194,11761,58047,9482,396,52,60,28,336,46,18.9,6.7,15.0,13.5,19.6,7.3,30.3,9.7,65.0,22.9,24.1,9.2,50.8,10.3,20.0,19.3,56.3,10.4,3.3,(X),(X),(X),(X),(X)
8600000US04859,04859,ZCTA5 04859,236,71,2,12,234,69,68.2,15.5,0.0,100.0,68.8,16.0,11.4,10.7,0.0,100.0,11.5,10.9,11.9,8.4,0.0,100.0,12.0,8.5,16.9,14.8,100.0,100.0,16.2,14.7,100.0,9.1,100.0,100.0,100.0,9.2,100.0,9.1,100.0,100.0,100.0,9.2,0.0,9.1,0.0,100.0,0.0,9.2,0.0,9.1,0.0,100.0,0.0,9.2,0.0,9.1,0.0,100.0,0.0,9.2,0.0,9.1,0.0,100.0,0.0,9.2,0.0,9.1,0.0,100.0,0.0,9.2,0.0,9.1,0.0,100.0,0.0,9.2,0.0,9.1,0.0,100.0,0.0,9.2,100.0,9.1,100.0,100.0,100.0,9.2,52500,14670,-,**,52589,13601,117,44,2,12,115,41,6.8,12.3,100.0,100.0,5.2,8.3,32.5,20.5,0.0,100.0,33.0,20.7,60.7,21.5,0.0,100.0,61.7,21.7,0.0,(X),(X),(X),(X),(X)
8600000US04860,04860,ZCTA5 04860,769,107,95,56,674,100,57.7,7.4,17.9,18.9,63.4,7.8,22.2,7.5,46.3,23.9,18.8,8.7,4.6,3.6,0.0,20.9,5.2,4.1,24.4,9.1,11.6,16.8,26.3,10.1,94.7,5.0,77.9,31.3,97.0,3.1,94.7,5.0,77.9,31.3,97.0,3.1,0.0,2.9,0.0,20.9,0.0,3.3,0.0,2.9,0.0,20.9,0.0,3.3,0.0,2.9,0.0,20.9,0.0,3.3,0.0,2.9,0.0,20.9,0.0,3.3,0.0,2.9,0.0,20.9,0.0,3.3,5.3,5.0,22.1,31.3,3.0,3.1,0.0,2.9,0.0,20.9,0.0,3.3,94.7,5.0,77.9,31.3,97.0,3.1,51375,10776,24236,53363,51833,12406,567,98,68,49,499,97,15.5,8.3,0.0,27.5,17.6,9.2,20.8,9.1,38.2,36.4,18.4,9.5,63.7,11.3,61.8,36.4,63.9,11.8,0.8,(X),(X),(X),(X),(X)
8600000US04861,04861,ZCTA5 04861,1217,129,182,78,1035,124,50.1,8.1,37.9,25.0,52.3,9.3,23.6,6.9,55.5,24.3,18.0,7.4,13.9,5.5,49.5,25.7,7.6,4.8,42.5,7.8,77.5,20.2,36.3,9.0,100.0,1.8,100.0,11.6,100.0,2.1,100.0,1.8,100.0,11.6,100.0,2.1,0.0,1.8,0.0,11.6,0.0,2.1,0.0,1.8,0.0,11.6,0.0,2.1,0.0,1.8,0.0,11.6,0.0,2.1,0.0,1.8,0.0,11.6,0.0,2.1,0.0,1.8,0.0,11.6,0.0,2.1,0.0,1.8,0.0,11.6,0.0,2.1,3.9,3.1,7.1,9.5,3.4,3.4,96.1,3.1,92.9,9.5,96.6,3.4,47625,7065,17162,4093,50050,8447,683,110,128,54,555,114,12.4,7.9,37.5,27.4,6.7,5.7,22.8,8.9,43.8,29.1,18.0,9.8,64.7,11.5,18.8,18.3,75.3,11.1,0.7,(X),(X),(X),(X),(X)
8600000US04862,04862,ZCTA5 04862,1471,110,170,53,1301,101,42.1,4.2,28.8,14.6,43.8,4.7,23.2,4.1,37.6,14.7,21.3,4.0,10.3,3.8,15.9,12.1,9.5,4.0,29.2,4.2,31.2,13.9,29.0,4.5,98.8,1.7,89.4,13.8,100.0,1.7,98.2,1.9,89.4,13.8,99.4,0.9,0.5,0.8,0.0,12.4,0.6,0.9,0.0,1.5,0.0,12.4,0.0,1.7,0.0,1.5,0.0,12.4,0.0,1.7,0.0,1.5,0.0,12.4,0.0,1.7,0.0,1.5,0.0,12.4,0.0,1.7,1.2,1.7,10.6,13.8,0.0,1.7,0.0,1.5,0.0,12.4,0.0,1.7,98.2,1.9,89.4,13.8,99.4,0.9,50750,6310,40172,13617,53018,6516,1010,104,134,54,876,89,12.7,4.8,21.6,19.4,11.3,4.1,25.9,5.5,44.0,21.0,23.2,5.1,61.4,6.3,34.3,19.4,65.5,5.8,1.6,(X),(X),(X),(X),(X)
8600000US04863,04863,ZCTA5 04863,578,78,71,31,507,77,40.3,8.6,19.7,14.7,43.2,9.3,24.2,6.4,35.2,24.5,22.7,7.1,14.2,5.6,74.6,22.8,5.7,4.0,26.8,8.4,50.7,23.3,23.5,9.0,97.2,3.2,83.1,24.3,99.2,1.3,95.0,4.3,83.1,24.3,96.6,3.7,0.0,3.8,0.0,26.6,0.0,4.3,0.0,3.8,0.0,26.6,0.0,4.3,2.2,3.1,0.0,26.6,2.6,3.5,0.0,3.8,0.0,26.6,0.0,4.3,0.0,3.8,0.0,26.6,0.0,4.3,2.8,3.2,16.9,24.3,0.8,1.3,0.0,3.8,0.0,26.6,0.0,4.3,95.0,4.3,83.1,24.3,96.6,3.7,62500,9013,10781,5505,69659,13744,352,65,25,22,327,65,11.4,7.6,48.0,49.8,8.6,6.5,13.6,7.2,16.0,28.4,13.5,7.7,75.0,10.0,36.0,47.2,78.0,10.2,0.0,(X),(X),(X),(X),(X)
