year,source,hsanum,hsacity,hsastate,agesex_grp,pop
2010,Census+HUD,20014,Dover-Foxcroft,ME,F_60_64,801.07071
2010,Census+HUD,20015,Ellsworth,ME,F_60_64,1131.91606
2010,Census+HUD,20016,Farmington,ME,F_60_64,1313.50432
2010,Census+HUD,20017,Fort Kent,ME,F_60_64,511.64160000000004
2010,Census+HUD,20018,Houlton,ME,F_60_64,603.60448
2010,Census+HUD,20019,Lewiston,ME,F_60_64,3619.84858
2010,Census+HUD,20020,Lincoln,ME,F_60_64,398.5828
2010,Census+HUD,20021,Machias,ME,F_60_64,648.60128
2010,Census+HUD,20022,Millinocket,ME,F_60_64,345.69255999999996
2010,Census+HUD,20023,Norway,ME,F_60_64,902.5444699999999
2010,Census+HUD,20024,Pittsfield,ME,F_60_64,635.1560400000001
2010,Census+HUD,20025,Portland,ME,F_60_64,8011.90326
2010,Census+HUD,20026,Presque Isle,ME,F_60_64,792.7552000000001
2010,Census+HUD,20027,Rockland,ME,F_60_64,2021.22351
2010,Census+HUD,20028,Rumford,ME,F_60_64,572.1185
2010,Census+HUD,20029,Sanford,ME,F_60_64,1663.8667500000001
2010,Census+HUD,20030,Skowhegan,ME,F_60_64,1067.77852
2010,Census+HUD,20031,Waterville,ME,F_60_64,2514.59399
2010,Census+HUD,20033,York,ME,F_60_64,1402.2645
2010,Census+HUD,20035,Greenville,ME,F_60_64,84.99410999999999
2010,Census+HUD,30006,Dover,NH,F_60_64,436.04925000000003
2010,Census+HUD,20001,Augusta,ME,F_65_69,1856.54097
2010,Census+HUD,20002,Bangor,ME,F_65_69,3013.31702
2010,Census+HUD,20003,Bar Harbor,ME,F_65_69,327.24356
2010,Census+HUD,20005,Belfast,ME,F_65_69,598.02582
2010,Census+HUD,20006,Biddeford,ME,F_65_69,1941.4564500000001
2010,Census+HUD,20007,Blue Hill,ME,F_65_69,363.95820000000003
2010,Census+HUD,20008,Boothbay Harbor,ME,F_65_69,243.15069
2010,Census+HUD,20009,Bridgton,ME,F_65_69,467.8134
2010,Census+HUD,20010,Brunswick,ME,F_65_69,1953.3233500000001
2010,Census+HUD,20011,Calais,ME,F_65_69,349.43909
2010,Census+HUD,20012,Caribou,ME,F_65_69,546.61376
2010,Census+HUD,20013,Damariscotta,ME,F_65_69,423.33621
2010,Census+HUD,20014,Dover-Foxcroft,ME,F_65_69,616.28166
2010,Census+HUD,20015,Ellsworth,ME,F_65_69,830.80826
2010,Census+HUD,20016,Farmington,ME,F_65_69,1027.65992
2010,Census+HUD,20017,Fort Kent,ME,F_65_69,413.31048000000004
2010,Census+HUD,20018,Houlton,ME,F_65_69,482.73644
2010,Census+HUD,20019,Lewiston,ME,F_65_69,2587.40664
2010,Census+HUD,20020,Lincoln,ME,F_65_69,286.17964
2010,Census+HUD,20021,Machias,ME,F_65_69,485.96548
2010,Census+HUD,20022,Millinocket,ME,F_65_69,249.62843999999998
2010,Census+HUD,20023,Norway,ME,F_65_69,698.18215
2010,Census+HUD,20024,Pittsfield,ME,F_65_69,473.63323
2010,Census+HUD,20025,Portland,ME,F_65_69,5753.40446
2010,Census+HUD,20026,Presque Isle,ME,F_65_69,640.39756
2010,Census+HUD,20027,Rockland,ME,F_65_69,1499.46827
2010,Census+HUD,20028,Rumford,ME,F_65_69,443.16025
2010,Census+HUD,20029,Sanford,ME,F_65_69,1205.5415500000001
2010,Census+HUD,20030,Skowhegan,ME,F_65_69,817.2825
2010,Census+HUD,20031,Waterville,ME,F_65_69,1819.32887
2010,Census+HUD,20033,York,ME,F_65_69,1015.9997000000001
2010,Census+HUD,20035,Greenville,ME,F_65_69,66.43841
2010,Census+HUD,30006,Dover,NH,F_65_69,315.93605
2010,Census+HUD,20001,Augusta,ME,F_70_74,1366.5609299999999
2010,Census+HUD,20002,Bangor,ME,F_70_74,2403.10542
2010,Census+HUD,20003,Bar Harbor,ME,F_70_74,230.1236
2010,Census+HUD,20005,Belfast,ME,F_70_74,420.79169999999993
2010,Census+HUD,20006,Biddeford,ME,F_70_74,1474.25055
2010,Census+HUD,20007,Blue Hill,ME,F_70_74,255.942
2010,Census+HUD,20008,Boothbay Harbor,ME,F_70_74,158.74185
2010,Census+HUD,20009,Bridgton,ME,F_70_74,352.6583
2010,Census+HUD,20010,Brunswick,ME,F_70_74,1387.85943
2010,Census+HUD,20011,Calais,ME,F_70_74,284.50835
2010,Census+HUD,20012,Caribou,ME,F_70_74,447.75808
2010,Census+HUD,20013,Damariscotta,ME,F_70_74,276.37665
2010,Census+HUD,20014,Dover-Foxcroft,ME,F_70_74,476.79996
2010,Census+HUD,20015,Ellsworth,ME,F_70_74,598.9529
2010,Census+HUD,20016,Farmington,ME,F_70_74,768.91891
2010,Census+HUD,20017,Fort Kent,ME,F_70_74,338.56284
2010,Census+HUD,20018,Houlton,ME,F_70_74,395.14162
2010,Census+HUD,20019,Lewiston,ME,F_70_74,1948.93743
2010,Census+HUD,20020,Lincoln,ME,F_70_74,232.42262000000002
2010,Census+HUD,20021,Machias,ME,F_70_74,395.6662
2010,Census+HUD,20022,Millinocket,ME,F_70_74,202.82685999999998
2010,Census+HUD,20023,Norway,ME,F_70_74,550.13014
2010,Census+HUD,20024,Pittsfield,ME,F_70_74,364.2433
2010,Census+HUD,20025,Portland,ME,F_70_74,4215.84943
2010,Census+HUD,20026,Presque Isle,ME,F_70_74,524.58098
2010,Census+HUD,20027,Rockland,ME,F_70_74,1138.48715
2010,Census+HUD,20028,Rumford,ME,F_70_74,348.5173
2010,Census+HUD,20029,Sanford,ME,F_70_74,915.43145
2010,Census+HUD,20030,Skowhegan,ME,F_70_74,608.42476
2010,Census+HUD,20031,Waterville,ME,F_70_74,1354.11266
2010,Census+HUD,20033,York,ME,F_70_74,771.5023
2010,Census+HUD,20035,Greenville,ME,F_70_74,50.88086
2010,Census+HUD,30006,Dover,NH,F_70_74,239.90695
2010,Census+HUD,20001,Augusta,ME,F_75_79,1139.12735
2010,Census+HUD,20002,Bangor,ME,F_75_79,2045.7740599999997
2010,Census+HUD,20003,Bar Harbor,ME,F_75_79,188.97438
2010,Census+HUD,20005,Belfast,ME,F_75_79,337.74803999999995
2010,Census+HUD,20006,Biddeford,ME,F_75_79,1210.02402
2010,Census+HUD,20007,Blue Hill,ME,F_75_79,210.17610000000002
2010,Census+HUD,20008,Boothbay Harbor,ME,F_75_79,130.98579
2010,Census+HUD,20009,Bridgton,ME,F_75_79,305.419
2010,Census+HUD,20010,Brunswick,ME,F_75_79,1120.82757
2010,Census+HUD,20011,Calais,ME,F_75_79,234.93757
2010,Census+HUD,20012,Caribou,ME,F_75_79,384.32128
2010,Census+HUD,20013,Damariscotta,ME,F_75_79,228.05211
2010,Census+HUD,20014,Dover-Foxcroft,ME,F_75_79,365.73013000000003
2010,Census+HUD,20015,Ellsworth,ME,F_75_79,492.34648000000004
2010,Census+HUD,20016,Farmington,ME,F_75_79,624.64325
2010,Census+HUD,20017,Fort Kent,ME,F_75_79,290.59644000000003
2010,Census+HUD,20018,Houlton,ME,F_75_79,338.25122
2010,Census+HUD,20019,Lewiston,ME,F_75_79,1839.62056
2010,Census+HUD,20020,Lincoln,ME,F_75_79,198.96767
2010,Census+HUD,20021,Machias,ME,F_75_79,326.72804
2010,Census+HUD,20022,Millinocket,ME,F_75_79,173.65567000000001
2010,Census+HUD,20023,Norway,ME,F_75_79,468.09995
2010,Census+HUD,20024,Pittsfield,ME,F_75_79,297.39559
2010,Census+HUD,20025,Portland,ME,F_75_79,3678.7361800000003
2010,Census+HUD,20026,Presque Isle,ME,F_75_79,450.26018
2010,Census+HUD,20027,Rockland,ME,F_75_79,901.01395
2010,Census+HUD,20028,Rumford,ME,F_75_79,295.73915
2010,Census+HUD,20029,Sanford,ME,F_75_79,751.36078
2010,Census+HUD,20030,Skowhegan,ME,F_75_79,481.15142000000003
2010,Census+HUD,20031,Waterville,ME,F_75_79,1122.1362100000001
2010,Census+HUD,20033,York,ME,F_75_79,633.22772
2010,Census+HUD,20035,Greenville,ME,F_75_79,38.04148
2010,Census+HUD,30006,Dover,NH,F_75_79,196.90898
2010,Census+HUD,20001,Augusta,ME,F_80_84,987.2627499999999
2010,Census+HUD,20002,Bangor,ME,F_80_84,1737.1528799999999
2010,Census+HUD,20003,Bar Harbor,ME,F_80_84,159.13632
2010,Census+HUD,20005,Belfast,ME,F_80_84,256.93374
2010,Census+HUD,20006,Biddeford,ME,F_80_84,1047.87609
2010,Census+HUD,20007,Blue Hill,ME,F_80_84,176.9904
2010,Census+HUD,20008,Boothbay Harbor,ME,F_80_84,108.74292
2010,Census+HUD,20009,Bridgton,ME,F_80_84,260.6213
2010,Census+HUD,20010,Brunswick,ME,F_80_84,947.06095
2010,Census+HUD,20011,Calais,ME,F_80_84,177.33772000000002
2010,Census+HUD,20012,Caribou,ME,F_80_84,333.57184
2010,Census+HUD,20013,Damariscotta,ME,F_80_84,189.32628
2010,Census+HUD,20014,Dover-Foxcroft,ME,F_80_84,302.31487
2010,Census+HUD,20015,Ellsworth,ME,F_80_84,406.82728
2010,Census+HUD,20016,Farmington,ME,F_80_84,479.27395
2010,Census+HUD,20017,Fort Kent,ME,F_80_84,252.22332
2010,Census+HUD,20018,Houlton,ME,F_80_84,290.89218
2010,Census+HUD,20019,Lewiston,ME,F_80_84,1477.14547
2010,Census+HUD,20020,Lincoln,ME,F_80_84,169.81226
2010,Census+HUD,20021,Machias,ME,F_80_84,246.62384
2010,Census+HUD,20022,Millinocket,ME,F_80_84,148.3397
2010,Census+HUD,20023,Norway,ME,F_80_84,368.02812
2010,Census+HUD,20024,Pittsfield,ME,F_80_84,253.68813
2010,Census+HUD,20025,Portland,ME,F_80_84,3306.13041
2010,Census+HUD,20026,Presque Isle,ME,F_80_84,390.80354
2010,Census+HUD,20027,Rockland,ME,F_80_84,799.14958
2010,Census+HUD,20028,Rumford,ME,F_80_84,232.15815
2010,Census+HUD,20029,Sanford,ME,F_80_84,650.67551
2010,Census+HUD,20030,Skowhegan,ME,F_80_84,410.30178000000006
2010,Census+HUD,20031,Waterville,ME,F_80_84,964.49018
2010,Census+HUD,20033,York,ME,F_80_84,548.37274
2010,Census+HUD,20035,Greenville,ME,F_80_84,31.19612
2010,Census+HUD,30006,Dover,NH,F_80_84,170.52241
2010,Census+HUD,20001,Augusta,ME,F_85_110,1072.6789099999999
2010,Census+HUD,20002,Bangor,ME,F_85_110,1723.6842
2010,Census+HUD,20003,Bar Harbor,ME,F_85_110,169.86242
2010,Census+HUD,20005,Belfast,ME,F_85_110,286.47276
2010,Census+HUD,20006,Biddeford,ME,F_85_110,1080.0701100000001
2010,Census+HUD,20007,Blue Hill,ME,F_85_110,188.9199
2010,Census+HUD,20008,Boothbay Harbor,ME,F_85_110,129.2748
2010,Census+HUD,20009,Bridgton,ME,F_85_110,302.6449
2010,Census+HUD,20010,Brunswick,ME,F_85_110,1182.75903
2010,Census+HUD,20011,Calais,ME,F_85_110,185.01770000000002
2010,Census+HUD,20012,Caribou,ME,F_85_110,318.76992
2010,Census+HUD,20013,Damariscotta,ME,F_85_110,225.0732
2010,Census+HUD,20014,Dover-Foxcroft,ME,F_85_110,341.00556
2010,Census+HUD,20015,Ellsworth,ME,F_85_110,432.62690000000003
2010,Census+HUD,20016,Farmington,ME,F_85_110,522.10711
2010,Census+HUD,20017,Fort Kent,ME,F_85_110,241.03116
2010,Census+HUD,20018,Houlton,ME,F_85_110,279.72218
2010,Census+HUD,20019,Lewiston,ME,F_85_110,1648.31229
2010,Census+HUD,20020,Lincoln,ME,F_85_110,166.50813000000002
2010,Census+HUD,20021,Machias,ME,F_85_110,257.3044
2010,Census+HUD,20022,Millinocket,ME,F_85_110,145.25869
2010,Census+HUD,20023,Norway,ME,F_85_110,393.87138999999996
2010,Census+HUD,20024,Pittsfield,ME,F_85_110,240.9749
2010,Census+HUD,20025,Portland,ME,F_85_110,3980.5986100000005
2010,Census+HUD,20026,Presque Isle,ME,F_85_110,373.46202
2010,Census+HUD,20027,Rockland,ME,F_85_110,928.12444
2010,Census+HUD,20028,Rumford,ME,F_85_110,248.58610000000002
2010,Census+HUD,20029,Sanford,ME,F_85_110,670.66629
2010,Census+HUD,20030,Skowhegan,ME,F_85_110,382.03228
2010,Census+HUD,20031,Waterville,ME,F_85_110,1012.20506
2010,Census+HUD,20033,York,ME,F_85_110,565.22046
2010,Census+HUD,20035,Greenville,ME,F_85_110,36.376059999999995
2010,Census+HUD,30006,Dover,NH,F_85_110,175.76139
2010,Census+HUD,20001,Augusta,ME,M_00_04,1870.8831199999997
2010,Census+HUD,20002,Bangor,ME,M_00_04,3496.67494
2010,Census+HUD,20003,Bar Harbor,ME,M_00_04,250.01564
2010,Census+HUD,20005,Belfast,ME,M_00_04,587.9937
2010,Census+HUD,20006,Biddeford,ME,M_00_04,2069.83992
2010,Census+HUD,20007,Blue Hill,ME,M_00_04,278.0658
2010,Census+HUD,20008,Boothbay Harbor,ME,M_00_04,156.84075
2010,Census+HUD,20009,Bridgton,ME,M_00_04,518.0634
2010,Census+HUD,20010,Brunswick,ME,M_00_04,2001.74754
2010,Census+HUD,20011,Calais,ME,M_00_04,302.31194
2010,Census+HUD,20012,Caribou,ME,M_00_04,474.4544
2010,Census+HUD,20013,Damariscotta,ME,M_00_04,273.06675
2010,Census+HUD,20014,Dover-Foxcroft,ME,M_00_04,496.55478000000005
2010,Census+HUD,20015,Ellsworth,ME,M_00_04,648.15056
2010,Census+HUD,20016,Farmington,ME,M_00_04,1037.7383
2010,Census+HUD,20017,Fort Kent,ME,M_00_04,358.74870000000004
2010,Census+HUD,20018,Houlton,ME,M_00_04,424.91829
2010,Census+HUD,20019,Lewiston,ME,M_00_04,3673.3142
2010,Census+HUD,20020,Lincoln,ME,M_00_04,342.48760000000004
2010,Census+HUD,20021,Machias,ME,M_00_04,420.42568
2010,Census+HUD,20022,Millinocket,ME,M_00_04,294.53524
2010,Census+HUD,20023,Norway,ME,M_00_04,710.00118
2010,Census+HUD,20024,Pittsfield,ME,M_00_04,514.94136
2010,Census+HUD,20025,Portland,ME,M_00_04,6682.14566
2010,Census+HUD,20026,Presque Isle,ME,M_00_04,555.85765
2010,Census+HUD,20027,Rockland,ME,M_00_04,1254.95005
2010,Census+HUD,20028,Rumford,ME,M_00_04,449.16285
2010,Census+HUD,20029,Sanford,ME,M_00_04,1285.26088
2010,Census+HUD,20030,Skowhegan,ME,M_00_04,826.18616
2010,Census+HUD,20031,Waterville,ME,M_00_04,1909.63442
2010,Census+HUD,20033,York,ME,M_00_04,1083.18512
2010,Census+HUD,20035,Greenville,ME,M_00_04,47.97918
2010,Census+HUD,30006,Dover,NH,M_00_04,336.82808
2010,Census+HUD,20001,Augusta,ME,M_05_09,2007.7924899999998
2010,Census+HUD,20002,Bangor,ME,M_05_09,3611.97816
2010,Census+HUD,20003,Bar Harbor,ME,M_05_09,266.78736
2010,Census+HUD,20005,Belfast,ME,M_05_09,630.3515399999999
2010,Census+HUD,20006,Biddeford,ME,M_05_09,2287.7384700000002
2010,Census+HUD,20007,Blue Hill,ME,M_05_09,296.7192
2010,Census+HUD,20008,Boothbay Harbor,ME,M_05_09,174.14076
2010,Census+HUD,20009,Bridgton,ME,M_05_09,564.9183
2010,Census+HUD,20010,Brunswick,ME,M_05_09,2165.75461
2010,Census+HUD,20011,Calais,ME,M_05_09,302.66103
2010,Census+HUD,20012,Caribou,ME,M_05_09,511.19488
2010,Census+HUD,20013,Damariscotta,ME,M_05_09,303.18684
2010,Census+HUD,20014,Dover-Foxcroft,ME,M_05_09,539.04666
2010,Census+HUD,20015,Ellsworth,ME,M_05_09,684.06762
2010,Census+HUD,20016,Farmington,ME,M_05_09,1056.18671
2010,Census+HUD,20017,Fort Kent,ME,M_05_09,386.52924
2010,Census+HUD,20018,Houlton,ME,M_05_09,454.62593999999996
2010,Census+HUD,20019,Lewiston,ME,M_05_09,3601.8985500000003
2010,Census+HUD,20020,Lincoln,ME,M_05_09,353.02907
2010,Census+HUD,20021,Machias,ME,M_05_09,420.91116
2010,Census+HUD,20022,Millinocket,ME,M_05_09,304.11931
2010,Census+HUD,20023,Norway,ME,M_05_09,757.88821
2010,Census+HUD,20024,Pittsfield,ME,M_05_09,527.4847
2010,Census+HUD,20025,Portland,ME,M_05_09,7378.18839
2010,Census+HUD,20026,Presque Isle,ME,M_05_09,598.90178
2010,Census+HUD,20027,Rockland,ME,M_05_09,1380.42322
2010,Census+HUD,20028,Rumford,ME,M_05_09,478.80835
2010,Census+HUD,20029,Sanford,ME,M_05_09,1420.56433
2010,Census+HUD,20030,Skowhegan,ME,M_05_09,844.1708400000001
2010,Census+HUD,20031,Waterville,ME,M_05_09,2031.37131
2010,Census+HUD,20033,York,ME,M_05_09,1197.21542
2010,Census+HUD,20035,Greenville,ME,M_05_09,53.01896
2010,Census+HUD,30006,Dover,NH,M_05_09,372.28703
2010,Census+HUD,20001,Augusta,ME,M_10_14,2156.67443
2010,Census+HUD,20002,Bangor,ME,M_10_14,3696.2893599999998
2010,Census+HUD,20003,Bar Harbor,ME,M_10_14,278.8786
2010,Census+HUD,20005,Belfast,ME,M_10_14,693.3309599999999
2010,Census+HUD,20006,Biddeford,ME,M_10_14,2453.0272800000002
2010,Census+HUD,20007,Blue Hill,ME,M_10_14,310.16700000000003
2010,Census+HUD,20008,Boothbay Harbor,ME,M_10_14,191.25066
2010,Census+HUD,20009,Bridgton,ME,M_10_14,604.0042000000001
2010,Census+HUD,20010,Brunswick,ME,M_10_14,2282.85191
2010,Census+HUD,20011,Calais,ME,M_10_14,324.6537
2010,Census+HUD,20012,Caribou,ME,M_10_14,554.54336
2010,Census+HUD,20013,Damariscotta,ME,M_10_14,332.97594
2010,Census+HUD,20014,Dover-Foxcroft,ME,M_10_14,619.47534
2010,Census+HUD,20015,Ellsworth,ME,M_10_14,718.2108000000001
2010,Census+HUD,20016,Farmington,ME,M_10_14,1206.27654
2010,Census+HUD,20017,Fort Kent,ME,M_10_14,419.30628
2010,Census+HUD,20018,Houlton,ME,M_10_14,491.39806
2010,Census+HUD,20019,Lewiston,ME,M_10_14,3682.4474
2010,Census+HUD,20020,Lincoln,ME,M_10_14,360.51004
2010,Census+HUD,20021,Machias,ME,M_10_14,451.4964
2010,Census+HUD,20022,Millinocket,ME,M_10_14,311.32547999999997
2010,Census+HUD,20023,Norway,ME,M_10_14,844.9802199999999
2010,Census+HUD,20024,Pittsfield,ME,M_10_14,587.65294
2010,Census+HUD,20025,Portland,ME,M_10_14,7709.778580000001
2010,Census+HUD,20026,Presque Isle,ME,M_10_14,649.68766
2010,Census+HUD,20027,Rockland,ME,M_10_14,1429.4265
2010,Census+HUD,20028,Rumford,ME,M_10_14,534.8836
2010,Census+HUD,20029,Sanford,ME,M_10_14,1523.19992
2010,Census+HUD,20030,Skowhegan,ME,M_10_14,996.6994800000001
2010,Census+HUD,20031,Waterville,ME,M_10_14,2215.50884
2010,Census+HUD,20033,York,ME,M_10_14,1283.71408
2010,Census+HUD,20035,Greenville,ME,M_10_14,63.14684
2010,Census+HUD,30006,Dover,NH,M_10_14,399.18472
2010,Census+HUD,20001,Augusta,ME,M_15_19,2354.70292
2010,Census+HUD,20002,Bangor,ME,M_15_19,5089.471219999999
2010,Census+HUD,20003,Bar Harbor,ME,M_15_19,345.96548
2010,Census+HUD,20005,Belfast,ME,M_15_19,704.47776
2010,Census+HUD,20006,Biddeford,ME,M_15_19,2541.75714
2010,Census+HUD,20007,Blue Hill,ME,M_15_19,384.7806
2010,Census+HUD,20008,Boothbay Harbor,ME,M_15_19,196.38363
2010,Census+HUD,20009,Bridgton,ME,M_15_19,678.8914
2010,Census+HUD,20010,Brunswick,ME,M_15_19,2324.9768599999998
2010,Census+HUD,20011,Calais,ME,M_15_19,382.60264
2010,Census+HUD,20012,Caribou,ME,M_15_19,650.2272
2010,Census+HUD,20013,Damariscotta,ME,M_15_19,341.91267
2010,Census+HUD,20014,Dover-Foxcroft,ME,M_15_19,712.75289
2010,Census+HUD,20015,Ellsworth,ME,M_15_19,883.33756
2010,Census+HUD,20016,Farmington,ME,M_15_19,1386.59405
2010,Census+HUD,20017,Fort Kent,ME,M_15_19,491.65560000000005
2010,Census+HUD,20018,Houlton,ME,M_15_19,581.43684
2010,Census+HUD,20019,Lewiston,ME,M_15_19,4110.66238
2010,Census+HUD,20020,Lincoln,ME,M_15_19,502.14930000000004
2010,Census+HUD,20021,Machias,ME,M_15_19,532.08608
2010,Census+HUD,20022,Millinocket,ME,M_15_19,430.77873999999997
2010,Census+HUD,20023,Norway,ME,M_15_19,977.3161099999999
2010,Census+HUD,20024,Pittsfield,ME,M_15_19,684.00146
2010,Census+HUD,20025,Portland,ME,M_15_19,8470.46886
2010,Census+HUD,20026,Presque Isle,ME,M_15_19,761.7882
2010,Census+HUD,20027,Rockland,ME,M_15_19,1420.77247
2010,Census+HUD,20028,Rumford,ME,M_15_19,618.7551500000001
2010,Census+HUD,20029,Sanford,ME,M_15_19,1578.29646
2010,Census+HUD,20030,Skowhegan,ME,M_15_19,1018.13352
2010,Census+HUD,20031,Waterville,ME,M_15_19,2401.7333399999998
2010,Census+HUD,20033,York,ME,M_15_19,1330.14804
2010,Census+HUD,20035,Greenville,ME,M_15_19,68.31419
2010,Census+HUD,30006,Dover,NH,M_15_19,413.62386000000004
2010,Census+HUD,20001,Augusta,ME,M_20_24,2024.2424099999998
2010,Census+HUD,20002,Bangor,ME,M_20_24,6011.03492
2010,Census+HUD,20003,Bar Harbor,ME,M_20_24,313.78718
2010,Census+HUD,20005,Belfast,ME,M_20_24,577.40424
2010,Census+HUD,20006,Biddeford,ME,M_20_24,2097.7152300000002
2010,Census+HUD,20007,Blue Hill,ME,M_20_24,348.9921
2010,Census+HUD,20008,Boothbay Harbor,ME,M_20_24,142.96272
2010,Census+HUD,20009,Bridgton,ME,M_20_24,548.1454
2010,Census+HUD,20010,Brunswick,ME,M_20_24,1978.7786099999998
2010,Census+HUD,20011,Calais,ME,M_20_24,281.71563000000003
2010,Census+HUD,20012,Caribou,ME,M_20_24,529.69728
2010,Census+HUD,20013,Damariscotta,ME,M_20_24,248.90448
2010,Census+HUD,20014,Dover-Foxcroft,ME,M_20_24,507.45799
2010,Census+HUD,20015,Ellsworth,ME,M_20_24,776.40012
2010,Census+HUD,20016,Farmington,ME,M_20_24,1360.1588100000001
2010,Census+HUD,20017,Fort Kent,ME,M_20_24,400.51944000000003
2010,Census+HUD,20018,Houlton,ME,M_20_24,483.09612
2010,Census+HUD,20019,Lewiston,ME,M_20_24,3610.30204
2010,Census+HUD,20020,Lincoln,ME,M_20_24,601.33992
2010,Census+HUD,20021,Machias,ME,M_20_24,391.78236000000004
2010,Census+HUD,20022,Millinocket,ME,M_20_24,510.0396
2010,Census+HUD,20023,Norway,ME,M_20_24,638.56454
2010,Census+HUD,20024,Pittsfield,ME,M_20_24,636.7542599999999
2010,Census+HUD,20025,Portland,ME,M_20_24,7633.754940000001
2010,Census+HUD,20026,Presque Isle,ME,M_20_24,620.57868
2010,Census+HUD,20027,Rockland,ME,M_20_24,1171.22088
2010,Census+HUD,20028,Rumford,ME,M_20_24,411.9786500000001
2010,Census+HUD,20029,Sanford,ME,M_20_24,1302.56997
2010,Census+HUD,20030,Skowhegan,ME,M_20_24,711.1464
2010,Census+HUD,20031,Waterville,ME,M_20_24,2028.2405700000002
2010,Census+HUD,20033,York,ME,M_20_24,1097.77278
2010,Census+HUD,20035,Greenville,ME,M_20_24,36.54569
2010,Census+HUD,30006,Dover,NH,M_20_24,341.36427000000003
2010,Census+HUD,20001,Augusta,ME,M_25_29,1860.9042
2010,Census+HUD,20002,Bangor,ME,M_25_29,4010.9543799999997
2010,Census+HUD,20003,Bar Harbor,ME,M_25_29,262.88696
2010,Census+HUD,20005,Belfast,ME,M_25_29,513.86748
2010,Census+HUD,20006,Biddeford,ME,M_25_29,2021.54889
2010,Census+HUD,20007,Blue Hill,ME,M_25_29,292.38120000000004
2010,Census+HUD,20008,Boothbay Harbor,ME,M_25_29,143.34294
2010,Census+HUD,20009,Bridgton,ME,M_25_29,544.5059
2010,Census+HUD,20010,Brunswick,ME,M_25_29,2057.07948
2010,Census+HUD,20011,Calais,ME,M_25_29,267.40294
2010,Census+HUD,20012,Caribou,ME,M_25_29,453.04448
2010,Census+HUD,20013,Damariscotta,ME,M_25_29,249.56646
2010,Census+HUD,20014,Dover-Foxcroft,ME,M_25_29,480.74225
2010,Census+HUD,20015,Ellsworth,ME,M_25_29,662.36716
2010,Census+HUD,20016,Farmington,ME,M_25_29,969.92372
2010,Census+HUD,20017,Fort Kent,ME,M_25_29,342.56004
2010,Census+HUD,20018,Houlton,ME,M_25_29,408.14174
2010,Census+HUD,20019,Lewiston,ME,M_25_29,3312.40947
2010,Census+HUD,20020,Lincoln,ME,M_25_29,396.09172
2010,Census+HUD,20021,Machias,ME,M_25_29,371.87768
2010,Census+HUD,20022,Millinocket,ME,M_25_29,338.39324
2010,Census+HUD,20023,Norway,ME,M_25_29,617.7515
2010,Census+HUD,20024,Pittsfield,ME,M_25_29,518.9905699999999
2010,Census+HUD,20025,Portland,ME,M_25_29,7653.952670000001
2010,Census+HUD,20026,Presque Isle,ME,M_25_29,530.77438
2010,Census+HUD,20027,Rockland,ME,M_25_29,1261.11026
2010,Census+HUD,20028,Rumford,ME,M_25_29,391.84535000000005
2010,Census+HUD,20029,Sanford,ME,M_25_29,1255.2747100000001
2010,Census+HUD,20030,Skowhegan,ME,M_25_29,743.68946
2010,Census+HUD,20031,Waterville,ME,M_25_29,1865.4763500000001
2010,Census+HUD,20033,York,ME,M_25_29,1057.91354
2010,Census+HUD,20035,Greenville,ME,M_25_29,43.2269
2010,Census+HUD,30006,Dover,NH,M_25_29,328.96961
2010,Census+HUD,20001,Augusta,ME,M_30_34,1872.1295199999997
2010,Census+HUD,20002,Bangor,ME,M_30_34,3494.48404
2010,Census+HUD,20003,Bar Harbor,ME,M_30_34,251.18576
2010,Census+HUD,20005,Belfast,ME,M_30_34,582.97764
2010,Census+HUD,20006,Biddeford,ME,M_30_34,2060.80989
2010,Census+HUD,20007,Blue Hill,ME,M_30_34,279.3672
2010,Census+HUD,20008,Boothbay Harbor,ME,M_30_34,144.29349
2010,Census+HUD,20009,Bridgton,ME,M_30_34,545.9643
2010,Census+HUD,20010,Brunswick,ME,M_30_34,1985.69058
2010,Census+HUD,20011,Calais,ME,M_30_34,287.65016
2010,Census+HUD,20012,Caribou,ME,M_30_34,460.44544
2010,Census+HUD,20013,Damariscotta,ME,M_30_34,251.22141
2010,Census+HUD,20014,Dover-Foxcroft,ME,M_30_34,476.59891000000005
2010,Census+HUD,20015,Ellsworth,ME,M_30_34,645.08384
2010,Census+HUD,20016,Farmington,ME,M_30_34,927.60188
2010,Census+HUD,20017,Fort Kent,ME,M_30_34,348.15612000000004
2010,Census+HUD,20018,Houlton,ME,M_30_34,412.44001999999995
2010,Census+HUD,20019,Lewiston,ME,M_30_34,3413.80095
2010,Census+HUD,20020,Lincoln,ME,M_30_34,341.92991
2010,Census+HUD,20021,Machias,ME,M_30_34,400.03552
2010,Census+HUD,20022,Millinocket,ME,M_30_34,293.74559
2010,Census+HUD,20023,Norway,ME,M_30_34,693.33795
2010,Census+HUD,20024,Pittsfield,ME,M_30_34,496.53473999999994
2010,Census+HUD,20025,Portland,ME,M_30_34,7298.044830000001
2010,Census+HUD,20026,Presque Isle,ME,M_30_34,539.44514
2010,Census+HUD,20027,Rockland,ME,M_30_34,1333.47405
2010,Census+HUD,20028,Rumford,ME,M_30_34,437.0502
