year,agesex_grp,hsanum,hsacity,hsastate,hsa_pop
2010,F_75_79,20009,Bridgton,ME,305.419
2010,F_75_79,20010,Brunswick,ME,1120.82757
2010,F_75_79,20011,Calais,ME,234.93757
2010,F_75_79,20012,Caribou,ME,384.32128
2010,F_75_79,20013,Damariscotta,ME,228.05211
2010,F_75_79,20014,Dover-Foxcroft,ME,365.73013000000003
2010,F_75_79,20015,Ellsworth,ME,492.34648000000004
2010,F_75_79,20016,Farmington,ME,624.64325
2010,F_75_79,20017,Fort Kent,ME,290.59644000000003
2010,F_75_79,20018,Houlton,ME,338.25122
2010,F_75_79,20019,Lewiston,ME,1839.62056
2010,F_75_79,20020,Lincoln,ME,198.96767
2010,F_75_79,20021,Machias,ME,326.72804
2010,F_75_79,20022,Millinocket,ME,173.65567000000001
2010,F_75_79,20023,Norway,ME,468.09995
2010,F_75_79,20024,Pittsfield,ME,297.39559
2010,F_75_79,20025,Portland,ME,3678.7361800000003
2010,F_75_79,20026,Presque Isle,ME,450.26018
2010,F_75_79,20027,Rockland,ME,901.01395
2010,F_75_79,20028,Rumford,ME,295.73915
2010,F_75_79,20029,Sanford,ME,751.36078
2010,F_75_79,20030,Skowhegan,ME,481.15142000000003
2010,F_75_79,20031,Waterville,ME,1122.1362100000001
2010,F_75_79,20033,York,ME,633.22772
2010,F_75_79,20035,Greenville,ME,38.04148
2010,F_75_79,30006,Dover,NH,196.90898
2010,F_75_79,30022,Portsmouth,NH,0
2010,F_80_84,20001,Augusta,ME,987.2627499999999
2010,F_80_84,20002,Bangor,ME,1737.1528799999999
2010,F_80_84,20003,Bar Harbor,ME,159.13632
2010,F_80_84,20005,Belfast,ME,256.93374
2010,F_80_84,20006,Biddeford,ME,1047.87609
2010,F_80_84,20007,Blue Hill,ME,176.9904
2010,F_80_84,20008,Boothbay Harbor,ME,108.74292
2010,F_80_84,20009,Bridgton,ME,260.6213
2010,F_80_84,20010,Brunswick,ME,947.06095
2010,F_80_84,20011,Calais,ME,177.33772000000002
2010,F_80_84,20012,Caribou,ME,333.57184
2010,F_80_84,20013,Damariscotta,ME,189.32628
2010,F_80_84,20014,Dover-Foxcroft,ME,302.31487
2010,F_80_84,20015,Ellsworth,ME,406.82728
2010,F_80_84,20016,Farmington,ME,479.27395
2010,F_80_84,20017,Fort Kent,ME,252.22332
2010,F_80_84,20018,Houlton,ME,290.89218
2010,F_80_84,20019,Lewiston,ME,1477.14547
2010,F_80_84,20020,Lincoln,ME,169.81226
2010,F_80_84,20021,Machias,ME,246.62384
2010,F_80_84,20022,Millinocket,ME,148.3397
2010,F_80_84,20023,Norway,ME,368.02812
2010,F_80_84,20024,Pittsfield,ME,253.68813
2010,F_80_84,20025,Portland,ME,3306.13041
2010,F_80_84,20026,Presque Isle,ME,390.80354
2010,F_80_84,20027,Rockland,ME,799.14958
2010,F_80_84,20028,Rumford,ME,232.15815
2010,F_80_84,20029,Sanford,ME,650.67551
2010,F_80_84,20030,Skowhegan,ME,410.30178000000006
2010,F_80_84,20031,Waterville,ME,964.49018
2010,F_80_84,20033,York,ME,548.37274
2010,F_80_84,20035,Greenville,ME,31.19612
2010,F_80_84,30006,Dover,NH,170.52241
2010,F_80_84,30022,Portsmouth,NH,0
2010,F_85_110,20001,Augusta,ME,1072.6789099999999
2010,F_85_110,20002,Bangor,ME,1723.6842
2010,F_85_110,20003,Bar Harbor,ME,169.86242
2010,F_85_110,20005,Belfast,ME,286.47276
2010,F_85_110,20006,Biddeford,ME,1080.0701100000001
2010,F_85_110,20007,Blue Hill,ME,188.9199
2010,F_85_110,20008,Boothbay Harbor,ME,129.2748
2010,F_85_110,20009,Bridgton,ME,302.6449
2010,F_85_110,20010,Brunswick,ME,1182.75903
2010,F_85_110,20011,Calais,ME,185.01770000000002
2010,F_85_110,20012,Caribou,ME,318.76992
2010,F_85_110,20013,Damariscotta,ME,225.0732
2010,F_85_110,20014,Dover-Foxcroft,ME,341.00556
2010,F_85_110,20015,Ellsworth,ME,432.62690000000003
2010,F_85_110,20016,Farmington,ME,522.10711
2010,F_85_110,20017,Fort Kent,ME,241.03116
2010,F_85_110,20018,Houlton,ME,279.72218
2010,F_85_110,20019,Lewiston,ME,1648.31229
2010,F_85_110,20020,Lincoln,ME,166.50813000000002
2010,F_85_110,20021,Machias,ME,257.3044
2010,F_85_110,20022,Millinocket,ME,145.25869
2010,F_85_110,20023,Norway,ME,393.87138999999996
2010,F_85_110,20024,Pittsfield,ME,240.9749
2010,F_85_110,20025,Portland,ME,3980.5986100000005
2010,F_85_110,20026,Presque Isle,ME,373.46202
2010,F_85_110,20027,Rockland,ME,928.12444
2010,F_85_110,20028,Rumford,ME,248.58610000000002
2010,F_85_110,20029,Sanford,ME,670.66629
2010,F_85_110,20030,Skowhegan,ME,382.03228
2010,F_85_110,20031,Waterville,ME,1012.20506
2010,F_85_110,20033,York,ME,565.22046
2010,F_85_110,20035,Greenville,ME,36.376059999999995
2010,F_85_110,30006,Dover,NH,175.76139
2010,F_85_110,30022,Portsmouth,NH,0
2010,M_00_04,20001,Augusta,ME,1870.8831199999997
2010,M_00_04,20002,Bangor,ME,3496.67494
2010,M_00_04,20003,Bar Harbor,ME,250.01564
2010,M_00_04,20005,Belfast,ME,587.9937
2010,M_00_04,20006,Biddeford,ME,2069.83992
2010,M_00_04,20007,Blue Hill,ME,278.0658
2010,M_00_04,20008,Boothbay Harbor,ME,156.84075
2010,M_00_04,20009,Bridgton,ME,518.0634
2010,M_00_04,20010,Brunswick,ME,2001.74754
2010,M_00_04,20011,Calais,ME,302.31194
2010,M_00_04,20012,Caribou,ME,474.4544
2010,M_00_04,20013,Damariscotta,ME,273.06675
2010,M_00_04,20014,Dover-Foxcroft,ME,496.55478000000005
2010,M_00_04,20015,Ellsworth,ME,648.15056
2010,M_00_04,20016,Farmington,ME,1037.7383
2010,M_00_04,20017,Fort Kent,ME,358.74870000000004
2010,M_00_04,20018,Houlton,ME,424.91829
2010,M_00_04,20019,Lewiston,ME,3673.3142
2010,M_00_04,20020,Lincoln,ME,342.48760000000004
2010,M_00_04,20021,Machias,ME,420.42568
2010,M_00_04,20022,Millinocket,ME,294.53524
2010,M_00_04,20023,Norway,ME,710.00118
2010,M_00_04,20024,Pittsfield,ME,514.94136
2010,M_00_04,20025,Portland,ME,6682.14566
2010,M_00_04,20026,Presque Isle,ME,555.85765
2010,M_00_04,20027,Rockland,ME,1254.95005
2010,M_00_04,20028,Rumford,ME,449.16285
2010,M_00_04,20029,Sanford,ME,1285.26088
2010,M_00_04,20030,Skowhegan,ME,826.18616
2010,M_00_04,20031,Waterville,ME,1909.63442
2010,M_00_04,20033,York,ME,1083.18512
2010,M_00_04,20035,Greenville,ME,47.97918
2010,M_00_04,30006,Dover,NH,336.82808
2010,M_00_04,30022,Portsmouth,NH,0
2010,M_05_09,20001,Augusta,ME,2007.7924899999998
2010,M_05_09,20002,Bangor,ME,3611.97816
2010,M_05_09,20003,Bar Harbor,ME,266.78736
2010,M_05_09,20005,Belfast,ME,630.3515399999999
2010,M_05_09,20006,Biddeford,ME,2287.7384700000002
2010,M_05_09,20007,Blue Hill,ME,296.7192
2010,M_05_09,20008,Boothbay Harbor,ME,174.14076
2010,M_05_09,20009,Bridgton,ME,564.9183
2010,M_05_09,20010,Brunswick,ME,2165.75461
2010,M_05_09,20011,Calais,ME,302.66103
2010,M_05_09,20012,Caribou,ME,511.19488
2010,M_05_09,20013,Damariscotta,ME,303.18684
2010,M_05_09,20014,Dover-Foxcroft,ME,539.04666
2010,M_05_09,20015,Ellsworth,ME,684.06762
2010,M_05_09,20016,Farmington,ME,1056.18671
2010,M_05_09,20017,Fort Kent,ME,386.52924
2010,M_05_09,20018,Houlton,ME,454.62593999999996
2010,M_05_09,20019,Lewiston,ME,3601.8985500000003
2010,M_05_09,20020,Lincoln,ME,353.02907
2010,M_05_09,20021,Machias,ME,420.91116
2010,M_05_09,20022,Millinocket,ME,304.11931
2010,M_05_09,20023,Norway,ME,757.88821
2010,M_05_09,20024,Pittsfield,ME,527.4847
2010,M_05_09,20025,Portland,ME,7378.18839
2010,M_05_09,20026,Presque Isle,ME,598.90178
2010,M_05_09,20027,Rockland,ME,1380.42322
2010,M_05_09,20028,Rumford,ME,478.80835
2010,M_05_09,20029,Sanford,ME,1420.56433
2010,M_05_09,20030,Skowhegan,ME,844.1708400000001
2010,M_05_09,20031,Waterville,ME,2031.37131
2010,M_05_09,20033,York,ME,1197.21542
2010,M_05_09,20035,Greenville,ME,53.01896
2010,M_05_09,30006,Dover,NH,372.28703
2010,M_05_09,30022,Portsmouth,NH,0
2010,M_10_14,20001,Augusta,ME,2156.67443
2010,M_10_14,20002,Bangor,ME,3696.2893599999998
2010,M_10_14,20003,Bar Harbor,ME,278.8786
2010,M_10_14,20005,Belfast,ME,693.3309599999999
2010,M_10_14,20006,Biddeford,ME,2453.0272800000002
2010,M_10_14,20007,Blue Hill,ME,310.16700000000003
2010,M_10_14,20008,Boothbay Harbor,ME,191.25066
2010,M_10_14,20009,Bridgton,ME,604.0042000000001
2010,M_10_14,20010,Brunswick,ME,2282.85191
2010,M_10_14,20011,Calais,ME,324.6537
2010,M_10_14,20012,Caribou,ME,554.54336
2010,M_10_14,20013,Damariscotta,ME,332.97594
2010,M_10_14,20014,Dover-Foxcroft,ME,619.47534
2010,M_10_14,20015,Ellsworth,ME,718.2108000000001
2010,M_10_14,20016,Farmington,ME,1206.27654
2010,M_10_14,20017,Fort Kent,ME,419.30628
2010,M_10_14,20018,Houlton,ME,491.39806
2010,M_10_14,20019,Lewiston,ME,3682.4474
2010,M_10_14,20020,Lincoln,ME,360.51004
2010,M_10_14,20021,Machias,ME,451.4964
2010,M_10_14,20022,Millinocket,ME,311.32547999999997
2010,M_10_14,20023,Norway,ME,844.9802199999999
2010,M_10_14,20024,Pittsfield,ME,587.65294
2010,M_10_14,20025,Portland,ME,7709.778580000001
2010,M_10_14,20026,Presque Isle,ME,649.68766
2010,M_10_14,20027,Rockland,ME,1429.4265
2010,M_10_14,20028,Rumford,ME,534.8836
2010,M_10_14,20029,Sanford,ME,1523.19992
2010,M_10_14,20030,Skowhegan,ME,996.6994800000001
2010,M_10_14,20031,Waterville,ME,2215.50884
2010,M_10_14,20033,York,ME,1283.71408
2010,M_10_14,20035,Greenville,ME,63.14684
2010,M_10_14,30006,Dover,NH,399.18472
2010,M_10_14,30022,Portsmouth,NH,0
2010,M_15_19,20001,Augusta,ME,2354.70292
2010,M_15_19,20002,Bangor,ME,5089.471219999999
2010,M_15_19,20003,Bar Harbor,ME,345.96548
2010,M_15_19,20005,Belfast,ME,704.47776
2010,M_15_19,20006,Biddeford,ME,2541.75714
2010,M_15_19,20007,Blue Hill,ME,384.7806
2010,M_15_19,20008,Boothbay Harbor,ME,196.38363
2010,M_15_19,20009,Bridgton,ME,678.8914
2010,M_15_19,20010,Brunswick,ME,2324.9768599999998
2010,M_15_19,20011,Calais,ME,382.60264
2010,M_15_19,20012,Caribou,ME,650.2272
2010,M_15_19,20013,Damariscotta,ME,341.91267
2010,M_15_19,20014,Dover-Foxcroft,ME,712.75289
2010,M_15_19,20015,Ellsworth,ME,883.33756
2010,M_15_19,20016,Farmington,ME,1386.59405
2010,M_15_19,20017,Fort Kent,ME,491.65560000000005
2010,M_15_19,20018,Houlton,ME,581.43684
2010,M_15_19,20019,Lewiston,ME,4110.66238
2010,M_15_19,20020,Lincoln,ME,502.14930000000004
2010,M_15_19,20021,Machias,ME,532.08608
2010,M_15_19,20022,Millinocket,ME,430.77873999999997
2010,M_15_19,20023,Norway,ME,977.3161099999999
2010,M_15_19,20024,Pittsfield,ME,684.00146
2010,M_15_19,20025,Portland,ME,8470.46886
2010,M_15_19,20026,Presque Isle,ME,761.7882
2010,M_15_19,20027,Rockland,ME,1420.77247
2010,M_15_19,20028,Rumford,ME,618.7551500000001
2010,M_15_19,20029,Sanford,ME,1578.29646
2010,M_15_19,20030,Skowhegan,ME,1018.13352
2010,M_15_19,20031,Waterville,ME,2401.7333399999998
2010,M_15_19,20033,York,ME,1330.14804
2010,M_15_19,20035,Greenville,ME,68.31419
2010,M_15_19,30006,Dover,NH,413.62386000000004
2010,M_15_19,30022,Portsmouth,NH,0
2010,M_20_24,20001,Augusta,ME,2024.2424099999998
2010,M_20_24,20002,Bangor,ME,6011.03492
2010,M_20_24,20003,Bar Harbor,ME,313.78718
2010,M_20_24,20005,Belfast,ME,577.40424
2010,M_20_24,20006,Biddeford,ME,2097.7152300000002
2010,M_20_24,20007,Blue Hill,ME,348.9921
2010,M_20_24,20008,Boothbay Harbor,ME,142.96272
2010,M_20_24,20009,Bridgton,ME,548.1454
2010,M_20_24,20010,Brunswick,ME,1978.7786099999998
2010,M_20_24,20011,Calais,ME,281.71563000000003
2010,M_20_24,20012,Caribou,ME,529.69728
2010,M_20_24,20013,Damariscotta,ME,248.90448
2010,M_20_24,20014,Dover-Foxcroft,ME,507.45799
2010,M_20_24,20015,Ellsworth,ME,776.40012
2010,M_20_24,20016,Farmington,ME,1360.1588100000001
2010,M_20_24,20017,Fort Kent,ME,400.51944000000003
2010,M_20_24,20018,Houlton,ME,483.09612
2010,M_20_24,20019,Lewiston,ME,3610.30204
2010,M_20_24,20020,Lincoln,ME,601.33992
2010,M_20_24,20021,Machias,ME,391.78236000000004
2010,M_20_24,20022,Millinocket,ME,510.0396
2010,M_20_24,20023,Norway,ME,638.56454
2010,M_20_24,20024,Pittsfield,ME,636.7542599999999
2010,M_20_24,20025,Portland,ME,7633.754940000001
2010,M_20_24,20026,Presque Isle,ME,620.57868
2010,M_20_24,20027,Rockland,ME,1171.22088
2010,M_20_24,20028,Rumford,ME,411.9786500000001
2010,M_20_24,20029,Sanford,ME,1302.56997
2010,M_20_24,20030,Skowhegan,ME,711.1464
2010,M_20_24,20031,Waterville,ME,2028.2405700000002
2010,M_20_24,20033,York,ME,1097.77278
2010,M_20_24,20035,Greenville,ME,36.54569
2010,M_20_24,30006,Dover,NH,341.36427000000003
2010,M_20_24,30022,Portsmouth,NH,0
2010,M_25_29,20001,Augusta,ME,1860.9042
2010,M_25_29,20002,Bangor,ME,4010.9543799999997
2010,M_25_29,20003,Bar Harbor,ME,262.88696
2010,M_25_29,20005,Belfast,ME,513.86748
2010,M_25_29,20006,Biddeford,ME,2021.54889
2010,M_25_29,20007,Blue Hill,ME,292.38120000000004
2010,M_25_29,20008,Boothbay Harbor,ME,143.34294
2010,M_25_29,20009,Bridgton,ME,544.5059
2010,M_25_29,20010,Brunswick,ME,2057.07948
2010,M_25_29,20011,Calais,ME,267.40294
2010,M_25_29,20012,Caribou,ME,453.04448
2010,M_25_29,20013,Damariscotta,ME,249.56646
2010,M_25_29,20014,Dover-Foxcroft,ME,480.74225
2010,M_25_29,20015,Ellsworth,ME,662.36716
2010,M_25_29,20016,Farmington,ME,969.92372
2010,M_25_29,20017,Fort Kent,ME,342.56004
2010,M_25_29,20018,Houlton,ME,408.14174
2010,M_25_29,20019,Lewiston,ME,3312.40947
2010,M_25_29,20020,Lincoln,ME,396.09172
2010,M_25_29,20021,Machias,ME,371.87768
2010,M_25_29,20022,Millinocket,ME,338.39324
2010,M_25_29,20023,Norway,ME,617.7515
2010,M_25_29,20024,Pittsfield,ME,518.9905699999999
2010,M_25_29,20025,Portland,ME,7653.952670000001
2010,M_25_29,20026,Presque Isle,ME,530.77438
2010,M_25_29,20027,Rockland,ME,1261.11026
2010,M_25_29,20028,Rumford,ME,391.84535000000005
2010,M_25_29,20029,Sanford,ME,1255.2747100000001
2010,M_25_29,20030,Skowhegan,ME,743.68946
2010,M_25_29,20031,Waterville,ME,1865.4763500000001
2010,M_25_29,20033,York,ME,1057.91354
2010,M_25_29,20035,Greenville,ME,43.2269
2010,M_25_29,30006,Dover,NH,328.96961
2010,M_25_29,30022,Portsmouth,NH,0
2010,M_30_34,20001,Augusta,ME,1872.1295199999997
2010,M_30_34,20002,Bangor,ME,3494.48404
2010,M_30_34,20003,Bar Harbor,ME,251.18576
2010,M_30_34,20005,Belfast,ME,582.97764
2010,M_30_34,20006,Biddeford,ME,2060.80989
2010,M_30_34,20007,Blue Hill,ME,279.3672
2010,M_30_34,20008,Boothbay Harbor,ME,144.29349
2010,M_30_34,20009,Bridgton,ME,545.9643
2010,M_30_34,20010,Brunswick,ME,1985.69058
2010,M_30_34,20011,Calais,ME,287.65016
2010,M_30_34,20012,Caribou,ME,460.44544
2010,M_30_34,20013,Damariscotta,ME,251.22141
2010,M_30_34,20014,Dover-Foxcroft,ME,476.59891000000005
2010,M_30_34,20015,Ellsworth,ME,645.08384
2010,M_30_34,20016,Farmington,ME,927.60188
2010,M_30_34,20017,Fort Kent,ME,348.15612000000004
2010,M_30_34,20018,Houlton,ME,412.44001999999995
2010,M_30_34,20019,Lewiston,ME,3413.80095
2010,M_30_34,20020,Lincoln,ME,341.92991
2010,M_30_34,20021,Machias,ME,400.03552
2010,M_30_34,20022,Millinocket,ME,293.74559
2010,M_30_34,20023,Norway,ME,693.33795
2010,M_30_34,20024,Pittsfield,ME,496.53473999999994
2010,M_30_34,20025,Portland,ME,7298.044830000001
2010,M_30_34,20026,Presque Isle,ME,539.44514
2010,M_30_34,20027,Rockland,ME,1333.47405
2010,M_30_34,20028,Rumford,ME,437.0502
2010,M_30_34,20029,Sanford,ME,1279.65371
2010,M_30_34,20030,Skowhegan,ME,776.6192
2010,M_30_34,20031,Waterville,ME,1912.9763400000002
2010,M_30_34,20033,York,ME,1078.45954
2010,M_30_34,20035,Greenville,ME,45.39821
2010,M_30_34,30006,Dover,NH,335.35861
2010,M_30_34,30022,Portsmouth,NH,0
2010,M_35_39,20001,Augusta,ME,2037.9364799999998
2010,M_35_39,20002,Bangor,ME,3658.3840599999994
2010,M_35_39,20003,Bar Harbor,ME,285.50928
2010,M_35_39,20005,Belfast,ME,630.3515399999999
2010,M_35_39,20006,Biddeford,ME,2297.94633
2010,M_35_39,20007,Blue Hill,ME,317.5416
2010,M_35_39,20008,Boothbay Harbor,ME,178.13307
2010,M_35_39,20009,Bridgton,ME,572.8100000000001
2010,M_35_39,20010,Brunswick,ME,2226.39486
2010,M_35_39,20011,Calais,ME,305.10466
2010,M_35_39,20012,Caribou,ME,493.22112
2010,M_35_39,20013,Damariscotta,ME,310.13763
2010,M_35_39,20014,Dover-Foxcroft,ME,586.59636
2010,M_35_39,20015,Ellsworth,ME,724.9404400000001
2010,M_35_39,20016,Farmington,ME,1029.86069
2010,M_35_39,20017,Fort Kent,ME,372.93876
2010,M_35_39,20018,Houlton,ME,440.8423
2010,M_35_39,20019,Lewiston,ME,3590.22118
2010,M_35_39,20020,Lincoln,ME,355.75218
2010,M_35_39,20021,Machias,ME,424.30952
2010,M_35_39,20022,Millinocket,ME,305.95178
2010,M_35_39,20023,Norway,ME,715.03654
2010,M_35_39,20024,Pittsfield,ME,562.37401
2010,M_35_39,20025,Portland,ME,7753.990680000001
2010,M_35_39,20026,Presque Isle,ME,577.84422
2010,M_35_39,20027,Rockland,ME,1518.39493
2010,M_35_39,20028,Rumford,ME,452.06095
2010,M_35_39,20029,Sanford,ME,1426.9028700000001
2010,M_35_39,20030,Skowhegan,ME,933.7365400000001
2010,M_35_39,20031,Waterville,ME,2084.18944
2010,M_35_39,20033,York,ME,1202.55738
2010,M_35_39,20035,Greenville,ME,59.04221
2010,M_35_39,30006,Dover,NH,373.94817
2010,M_35_39,30022,Portsmouth,NH,0
2010,M_40_44,20001,Augusta,ME,2386.7939499999998
2010,M_40_44,20002,Bangor,ME,4141.5947
2010,M_40_44,20003,Bar Harbor,ME,320.8079
2010,M_40_44,20005,Belfast,ME,696.675
2010,M_40_44,20006,Biddeford,ME,2709.009
2010,M_40_44,20007,Blue Hill,ME,356.8005
2010,M_40_44,20008,Boothbay Harbor,ME,196.57374000000002
2010,M_40_44,20009,Bridgton,ME,669.1873
2010,M_40_44,20010,Brunswick,ME,2591.08779
2010,M_40_44,20011,Calais,ME,350.83545000000004
2010,M_40_44,20012,Caribou,ME,620.62336
2010,M_40_44,20013,Damariscotta,ME,342.24366000000003
2010,M_40_44,20014,Dover-Foxcroft,ME,649.31778
2010,M_40_44,20015,Ellsworth,ME,817.6068
2010,M_40_44,20016,Farmington,ME,1164.56908
2010,M_40_44,20017,Fort Kent,ME,469.27128000000005
2010,M_40_44,20018,Houlton,ME,548.8514
2010,M_40_44,20019,Lewiston,ME,4053.64021
2010,M_40_44,20020,Lincoln,ME,404.69804
2010,M_40_44,20021,Machias,ME,487.9074
2010,M_40_44,20022,Millinocket,ME,349.4406
2010,M_40_44,20023,Norway,ME,868.57087
2010,M_40_44,20024,Pittsfield,ME,648.76622
2010,M_40_44,20025,Portland,ME,8891.38465
2010,M_40_44,20026,Presque Isle,ME,727.10516
2010,M_40_44,20027,Rockland,ME,1598.14634
2010,M_40_44,20028,Rumford,ME,547.8088
2010,M_40_44,20029,Sanford,ME,1682.151
2010,M_40_44,20030,Skowhegan,ME,1088.4049200000002
2010,M_40_44,20031,Waterville,ME,2431.67267
2010,M_40_44,20033,York,ME,1417.674
2010,M_40_44,20035,Greenville,ME,64.89328
2010,M_40_44,30006,Dover,NH,440.841
2010,M_40_44,30022,Portsmouth,NH,0
2010,M_45_49,20001,Augusta,ME,2798.8467299999998
2010,M_45_49,20002,Bangor,ME,4872.6921
2010,M_45_49,20003,Bar Harbor,ME,406.42168
2010,M_45_49,20005,Belfast,ME,773.5879199999999
2010,M_45_49,20006,Biddeford,ME,3232.35813
2010,M_45_49,20007,Blue Hill,ME,452.0196
2010,M_45_49,20008,Boothbay Harbor,ME,246.57267
2010,M_45_49,20009,Bridgton,ME,792.9738
2010,M_45_49,20010,Brunswick,ME,2974.90087
2010,M_45_49,20011,Calais,ME,428.68252
2010,M_45_49,20012,Caribou,ME,743.26784
2010,M_45_49,20013,Damariscotta,ME,429.29403
2010,M_45_49,20014,Dover-Foxcroft,ME,807.27674
2010,M_45_49,20015,Ellsworth,ME,1029.81328
2010,M_45_49,20016,Farmington,ME,1500.8188
2010,M_45_49,20017,Fort Kent,ME,562.0063200000001
2010,M_45_49,20018,Houlton,ME,657.47684
2010,M_45_49,20019,Lewiston,ME,4688.46818
2010,M_45_49,20020,Lincoln,ME,474.64201
2010,M_45_49,20021,Machias,ME,596.16944
2010,M_45_49,20022,Millinocket,ME,410.19472999999994
2010,M_45_49,20023,Norway,ME,1117.51924
2010,M_45_49,20024,Pittsfield,ME,732.87545
2010,M_45_49,20025,Portland,ME,10081.947900000001
2010,M_45_49,20026,Presque Isle,ME,870.79204
2010,M_45_49,20027,Rockland,ME,1872.78735
2010,M_45_49,20028,Rumford,ME,705.75805
2010,M_45_49,20029,Sanford,ME,2007.12307
2010,M_45_49,20030,Skowhegan,ME,1202.6943800000001
2010,M_45_49,20031,Waterville,ME,2797.3263300000003
2010,M_45_49,20033,York,ME,1691.5521800000001
2010,M_45_49,20035,Greenville,ME,82.07579
2010,M_45_49,30006,Dover,NH,526.0063700000001
2010,M_45_49,30022,Portsmouth,NH,0
2010,M_50_54,20001,Augusta,ME,2973.18331
2010,M_50_54,20002,Bangor,ME,5194.30826
2010,M_50_54,20003,Bar Harbor,ME,447.5709
2010,M_50_54,20005,Belfast,ME,858.3036
2010,M_50_54,20006,Biddeford,ME,3261.41127
2010,M_50_54,20007,Blue Hill,ME,497.7855
2010,M_50_54,20008,Boothbay Harbor,ME,257.02872
2010,M_50_54,20009,Bridgton,ME,787.1873
2010,M_50_54,20010,Brunswick,ME,3009.24259
2010,M_50_54,20011,Calais,ME,474.7624
2010,M_50_54,20012,Caribou,ME,792.16704
2010,M_50_54,20013,Damariscotta,ME,447.49848000000003
2010,M_50_54,20014,Dover-Foxcroft,ME,901.67985
2010,M_50_54,20015,Ellsworth,ME,1135.0951
2010,M_50_54,20016,Farmington,ME,1625.9234099999999
2010,M_50_54,20017,Fort Kent,ME,598.98042
2010,M_50_54,20018,Houlton,ME,702.30035
2010,M_50_54,20019,Lewiston,ME,4528.23849
2010,M_50_54,20020,Lincoln,ME,503.99631
2010,M_50_54,20021,Machias,ME,660.2528
2010,M_50_54,20022,Millinocket,ME,435.63194999999996
2010,M_50_54,20023,Norway,ME,1145.1141699999998
2010,M_50_54,20024,Pittsfield,ME,782.46678
2010,M_50_54,20025,Portland,ME,9834.785930000002
2010,M_50_54,20026,Presque Isle,ME,928.08099
2010,M_50_54,20027,Rockland,ME,1992.76192
2010,M_50_54,20028,Rumford,ME,725.2076500000001
2010,M_50_54,20029,Sanford,ME,2025.16353
2010,M_50_54,20030,Skowhegan,ME,1289.6432
2010,M_50_54,20031,Waterville,ME,2994.7429800000004
2010,M_50_54,20033,York,ME,1706.75622
2010,M_50_54,20035,Greenville,ME,92.93775
2010,M_50_54,30006,Dover,NH,530.73423
2010,M_50_54,30022,Portsmouth,NH,0
2010,M_55_59,20001,Augusta,ME,2743.67745
2010,M_55_59,20002,Bangor,ME,4741.4716
2010,M_55_59,20003,Bar Harbor,ME,457.51691999999997
2010,M_55_59,20005,Belfast,ME,902.8907999999999
2010,M_55_59,20006,Biddeford,ME,2911.59576
2010,M_55_59,20007,Blue Hill,ME,508.84740000000005
2010,M_55_59,20008,Boothbay Harbor,ME,266.72433
2010,M_55_59,20009,Bridgton,ME,725.7543000000001
2010,M_55_59,20010,Brunswick,ME,2737.46999
2010,M_55_59,20011,Calais,ME,466.38424000000003
2010,M_55_59,20012,Caribou,ME,754.6336
2010,M_55_59,20013,Damariscotta,ME,464.37897
2010,M_55_59,20014,Dover-Foxcroft,ME,874.9441
2010,M_55_59,20015,Ellsworth,ME,1153.13716
2010,M_55_59,20016,Farmington,ME,1479.64209
2010,M_55_59,20017,Fort Kent,ME,570.6003000000001
2010,M_55_59,20018,Houlton,ME,668.68849
2010,M_55_59,20019,Lewiston,ME,4024.43187
2010,M_55_59,20020,Lincoln,ME,453.95390000000003
2010,M_55_59,20021,Machias,ME,648.60128
2010,M_55_59,20022,Millinocket,ME,393.34074
2010,M_55_59,20023,Norway,ME,1096.60684
2010,M_55_59,20024,Pittsfield,ME,711.91301
2010,M_55_59,20025,Portland,ME,8831.569870000001
2010,M_55_59,20026,Presque Isle,ME,884.10785
2010,M_55_59,20027,Rockland,ME,2056.07973
2010,M_55_59,20028,Rumford,ME,693.40525
2010,M_55_59,20029,Sanford,ME,1807.9466400000001
2010,M_55_59,20030,Skowhegan,ME,1183.7767000000001
2010,M_55_59,20031,Waterville,ME,2780.43868
2010,M_55_59,20033,York,ME,1523.69136
2010,M_55_59,20035,Greenville,ME,91.92014999999999
2010,M_55_59,30006,Dover,NH,473.80824
2010,M_55_59,30022,Portsmouth,NH,0
2010,M_60_64,20001,Augusta,ME,2464.0697299999997
2010,M_60_64,20002,Bangor,ME,4093.27142
2010,M_60_64,20003,Bar Harbor,ME,427.28882
2010,M_60_64,20005,Belfast,ME,844.3700999999999
2010,M_60_64,20006,Biddeford,ME,2559.8172
2010,M_60_64,20007,Blue Hill,ME,475.22790000000003
2010,M_60_64,20008,Boothbay Harbor,ME,272.04741
2010,M_60_64,20009,Bridgton,ME,632.3377
2010,M_60_64,20010,Brunswick,ME,2428.80523
2010,M_60_64,20011,Calais,ME,460.10062
2010,M_60_64,20012,Caribou,ME,703.0912
2010,M_60_64,20013,Damariscotta,ME,473.64669000000004
